Estimate_original,Std. Error_original,t value_original,Pr(>|t|)_original,Estimate_lax_outlier_out,Std. Error_lax_outlier_out,t value_lax_outlier_out,Pr(>|t|)_lax_outlier_edu,Estimate_strict_outlier_out,Std. Error_strict_outlier_out,t value_strict_outlier_out,Pr(>|t|)_strict_outlier_edu
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
-0.00505745070854975,0.0344821414144993,-0.146668695767925,0.883523701125933,-0.00533288850887693,0.0284100344381292,-0.187711441198383,0.851277461383811,-0.0118417023778578,0.0243822091028198,-0.485669790129409,0.627749369509903
0.213813079984725,0.0753737078313368,2.83670640779903,0.00497030380138355,0.175995684743045,0.0634102694917159,2.77550759764611,0.00599047632684238,0.191463393562303,0.0526805481791499,3.63442295458271,0.000356760800147433
