Estimate_original,Std. Error_original,t value_original,Pr(>|t|)_original,Estimate_lax_outlier_out,Std. Error_lax_outlier_out,t value_lax_outlier_out,Pr(>|t|)_lax_outlier_edu,Estimate_strict_outlier_out,Std. Error_strict_outlier_out,t value_strict_outlier_out,Pr(>|t|)_strict_outlier_edu
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
0.0599779007968617,0.026886736582902,2.23076164754794,0.0266749801351403,0.0603734521217241,0.0261779379387047,2.30627226113408,0.0220054911043728,0.0862052230852309,0.0221005251731393,3.90059613560693,0.000130055590005803
-0.189867210378891,0.0587089533878028,-3.23404181854036,0.00140226210765289,-0.205006497981194,0.0569711123229846,-3.59842891637707,0.000393673702963875,-0.146507341271172,0.0482329843127523,-3.03749277302,0.00269557258698143
